Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 0, 0, 0, 0, 0, 2, 0 
0.000000, 2, 0, 0, 0, 0, 2, 1 
0.000000, 2, 0, 0, 0, 0, 3, 1 
0.000000, 2, 0, 0, 0, 0, 4, 1 
0.000000, 4, 0, 0, 0, 0, 4, 2 
0.000000, 4, 0, 0, 0, 0, 5, 2 
0.000000, 6, 0, 0, 0, 0, 5, 3 
0.000000, 6, 0, 0, 0, 0, 6, 3 
0.000000, 8, 0, 0, 0, 0, 6, 4 
0.000000, 8, 0, 0, 0, 0, 7, 4 
0.000000, 8, 0, 0, 0, 0, 8, 4 
0.000000, 8, 0, 0, 0, 0, 9, 4 
0.000000, 10, 0, 0, 0, 0, 9, 5 
0.000000, 10, 0, 0, 0, 0, 10, 5 
0.000000, 10, 0, 0, 0, 0, 11, 5 
0.000000, 10, 0, 0, 0, 0, 12, 5 
0.000000, 12, 0, 0, 0, 0, 12, 6 
0.000000, 12, 0, 0, 0, 0, 13, 6 
0.000000, 14, 0, 0, 0, 0, 13, 7 
0.000000, 14, 0, 0, 0, 0, 14, 7 
0.000000, 16, 0, 0, 0, 0, 14, 8 
0.000000, 16, 0, 0, 0, 0, 15, 8 
0.000000, 18, 0, 0, 0, 0, 15, 9 
0.000000, 18, 0, 0, 0, 0, 16, 9 
0.000000, 18, 0, 0, 0, 0, 17, 9 
0.000000, 18, 0, 0, 0, 0, 18, 9 
0.000000, 20, 0, 0, 0, 0, 18, 10 
0.000000, 20, 0, 0, 0, 0, 19, 10 
0.000000, 20, 0, 0, 0, 0, 20, 10 
0.000000, 22, 0, 0, 0, 0, 20, 11 
0.000000, 22, 0, 0, 0, 0, 21, 11 
0.000000, 24, 0, 0, 0, 0, 21, 12 
0.000000, 24, 0, 0, 0, 0, 22, 12 
0.000000, 24, 0, 0, 0, 0, 23, 12 
0.000000, 26, 0, 0, 0, 0, 23, 13 
0.000000, 26, 0, 0, 0, 0, 24, 13 
0.000000, 26, 0, 0, 0, 0, 25, 13 
0.000000, 26, 0, 0, 0, 0, 26, 13 
0.000000, 28, 0, 0, 0, 0, 26, 14 
0.000000, 28, 0, 0, 0, 0, 27, 14 
0.000000, 30, 0, 0, 0, 0, 27, 15 
0.000000, 30, 0, 0, 0, 0, 28, 15 
0.000000, 32, 0, 0, 0, 0, 28, 16 
0.000000, 32, 0, 0, 0, 0, 29, 16 
0.000000, 32, 0, 0, 0, 0, 30, 16 
0.000000, 34, 0, 0, 0, 0, 30, 17 
0.000000, 34, 0, 0, 0, 0, 31, 17 
0.000000, 36, 0, 0, 0, 0, 31, 18 
0.000000, 36, 0, 0, 0, 0, 32, 18 
0.000000, 38, 0, 0, 0, 0, 32, 19 
0.000000, 38, 0, 0, 0, 0, 33, 19 
0.000000, 38, 0, 0, 0, 0, 34, 19 
0.000000, 38, 0, 0, 0, 0, 35, 19 
0.000000, 40, 0, 0, 0, 0, 35, 20 
0.000000, 40, 0, 0, 0, 0, 36, 20 
0.000000, 40, 0, 0, 0, 0, 37, 20 
0.000000, 42, 0, 0, 0, 0, 37, 21 
0.000000, 42, 0, 0, 0, 0, 38, 21 
0.000000, 44, 0, 0, 0, 0, 38, 22 
0.000000, 44, 0, 0, 0, 0, 39, 22 
0.000000, 44, 0, 0, 0, 0, 40, 22 
0.000000, 44, 0, 0, 0, 0, 41, 22 
0.000000, 46, 0, 0, 0, 0, 41, 23 
0.000000, 46, 0, 0, 0, 0, 42, 23 
0.000000, 48, 0, 0, 0, 0, 42, 24 
0.000000, 48, 0, 0, 0, 0, 43, 24 
0.000000, 48, 0, 0, 0, 0, 44, 24 
0.000000, 50, 0, 0, 0, 0, 44, 25 
0.000000, 50, 0, 0, 0, 0, 45, 25 
0.000000, 50, 0, 0, 0, 0, 46, 25 
0.000000, 50, 0, 0, 0, 0, 47, 25 
0.000000, 52, 0, 0, 0, 0, 47, 26 
0.000000, 52, 0, 0, 0, 0, 48, 26 
0.000000, 54, 0, 0, 0, 0, 48, 27 
0.000000, 54, 0, 0, 0, 0, 49, 27 
0.000000, 54, 0, 0, 0, 0, 50, 27 
0.000000, 54, 0, 0, 0, 0, 51, 27 
0.000000, 54, 0, 0, 0, 0, 52, 27 
0.000000, 54, 0, 0, 0, 0, 53, 27 
0.000000, 56, 0, 0, 0, 0, 53, 28 
0.000000, 56, 0, 0, 0, 0, 54, 28 
0.000000, 56, 0, 0, 0, 0, 55, 28 
0.000000, 58, 0, 0, 0, 0, 55, 29 
0.000000, 58, 0, 0, 0, 0, 56, 29 
0.000000, 60, 0, 0, 0, 0, 56, 30 
0.000000, 60, 0, 0, 0, 0, 57, 30 
0.000000, 60, 0, 0, 0, 0, 58, 30 
0.000000, 60, 0, 0, 0, 0, 59, 30 
0.000000, 62, 0, 0, 0, 0, 59, 31 
0.000000, 62, 0, 0, 0, 0, 60, 31 
0.000000, 62, 0, 0, 0, 0, 61, 31 
0.000000, 62, 0, 0, 0, 0, 62, 31 
0.000000, 64, 0, 0, 0, 0, 62, 32 
0.000000, 64, 0, 0, 0, 0, 63, 32 
0.000000, 66, 0, 0, 0, 0, 63, 33 
0.000000, 66, 0, 0, 0, 0, 64, 33 
0.000000, 68, 0, 0, 0, 0, 64, 34 
0.000000, 68, 0, 0, 0, 0, 65, 34 
0.000000, 68, 0, 0, 0, 0, 66, 34 
0.000000, 68, 0, 0, 0, 0, 67, 34 
0.000000, 68, 0, 0, 0, 0, 68, 34 
0.000000, 70, 0, 0, 0, 0, 68, 35 
0.000000, 70, 0, 0, 0, 0, 69, 35 
0.000000, 72, 0, 0, 0, 0, 69, 36 
0.000000, 72, 0, 0, 0, 0, 70, 36 
0.000000, 72, 0, 0, 0, 0, 71, 36 
0.000000, 72, 0, 0, 0, 0, 72, 36 
0.000000, 72, 0, 0, 0, 0, 73, 36 
0.000000, 72, 0, 0, 0, 0, 74, 36 
0.000000, 74, 0, 0, 0, 0, 74, 37 
0.000000, 74, 0, 0, 0, 0, 75, 37 
0.000000, 74, 0, 0, 0, 0, 76, 37 
0.000000, 74, 0, 0, 0, 0, 77, 37 
0.000000, 74, 0, 0, 0, 0, 78, 37 
0.000000, 74, 0, 0, 0, 0, 79, 37 
0.000000, 74, 0, 0, 0, 0, 80, 37 
0.000000, 76, 0, 0, 0, 0, 80, 38 
0.000000, 76, 0, 0, 0, 0, 81, 38 
