Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 0, 0, 0, 0, 0, 2, 0 
0.000000, 2, 0, 0, 0, 0, 2, 1 
0.000000, 2, 0, 0, 0, 0, 3, 1 
0.000000, 2, 0, 0, 0, 0, 4, 1 
0.000000, 4, 0, 0, 0, 0, 4, 2 
0.000000, 4, 0, 0, 0, 0, 5, 2 
0.000000, 4, 0, 0, 0, 0, 6, 2 
0.000000, 6, 0, 0, 0, 0, 6, 3 
0.000000, 6, 0, 0, 0, 0, 7, 3 
0.000000, 6, 0, 0, 0, 0, 8, 3 
0.000000, 8, 0, 0, 0, 0, 8, 4 
0.000000, 8, 0, 0, 0, 0, 9, 4 
0.000000, 10, 0, 0, 0, 0, 9, 5 
0.000000, 10, 0, 0, 0, 0, 10, 5 
0.000000, 12, 0, 0, 0, 0, 10, 6 
0.000000, 12, 0, 0, 0, 0, 11, 6 
0.000000, 14, 0, 0, 0, 0, 11, 7 
0.000000, 14, 0, 0, 0, 0, 12, 7 
0.000000, 14, 0, 0, 0, 0, 13, 7 
0.000000, 14, 0, 0, 0, 0, 14, 7 
0.000000, 14, 0, 0, 0, 0, 15, 7 
0.000000, 14, 0, 0, 0, 0, 16, 7 
0.000000, 14, 0, 0, 0, 0, 17, 7 
0.000000, 14, 0, 0, 0, 0, 18, 7 
0.000000, 14, 0, 0, 0, 0, 19, 7 
0.000000, 14, 0, 0, 0, 0, 20, 7 
0.000000, 14, 0, 0, 0, 0, 21, 7 
0.000000, 14, 0, 0, 0, 0, 22, 7 
0.000000, 14, 0, 0, 0, 0, 23, 7 
0.000000, 14, 0, 0, 0, 0, 24, 7 
0.000000, 14, 0, 0, 0, 0, 25, 7 
0.000000, 16, 0, 0, 0, 0, 25, 8 
0.000000, 16, 0, 0, 0, 0, 26, 8 
0.000000, 16, 0, 0, 0, 0, 27, 8 
0.000000, 16, 0, 0, 0, 0, 28, 8 
0.000000, 18, 0, 0, 0, 0, 28, 9 
0.000000, 18, 0, 0, 0, 0, 29, 9 
0.000000, 20, 0, 0, 0, 0, 29, 10 
0.000000, 20, 0, 0, 0, 0, 30, 10 
0.000000, 22, 0, 0, 0, 0, 30, 11 
0.000000, 22, 0, 0, 0, 0, 31, 11 
0.000000, 22, 0, 0, 0, 0, 32, 11 
0.000000, 24, 0, 0, 0, 0, 32, 12 
0.000000, 24, 0, 0, 0, 0, 33, 12 
0.000000, 24, 0, 0, 0, 0, 34, 12 
0.000000, 24, 0, 0, 0, 0, 35, 12 
0.000000, 24, 0, 0, 0, 0, 36, 12 
0.000000, 24, 0, 0, 0, 0, 37, 12 
0.000000, 24, 0, 0, 0, 0, 38, 12 
0.000000, 24, 0, 0, 0, 0, 39, 12 
0.000000, 26, 0, 0, 0, 0, 39, 13 
0.000000, 26, 0, 0, 0, 0, 40, 13 
0.000000, 28, 0, 0, 0, 0, 40, 14 
0.000000, 28, 0, 0, 0, 0, 41, 14 
0.000000, 30, 0, 0, 0, 0, 41, 15 
0.000000, 30, 0, 0, 0, 0, 42, 15 
0.000000, 32, 0, 0, 0, 0, 42, 16 
0.000000, 32, 0, 0, 0, 0, 43, 16 
0.000000, 34, 0, 0, 0, 0, 43, 17 
0.000000, 34, 0, 0, 0, 0, 44, 17 
0.000000, 34, 0, 0, 0, 0, 45, 17 
0.000000, 34, 0, 0, 0, 0, 46, 17 
0.000000, 36, 0, 0, 0, 0, 46, 18 
0.000000, 36, 0, 0, 0, 0, 47, 18 
0.000000, 36, 0, 0, 0, 0, 48, 18 
0.000000, 36, 0, 0, 0, 0, 49, 18 
0.000000, 36, 0, 0, 0, 0, 50, 18 
0.000000, 38, 0, 0, 0, 0, 50, 19 
0.000000, 38, 0, 0, 0, 0, 51, 19 
0.000000, 40, 0, 0, 0, 0, 51, 20 
0.000000, 40, 0, 0, 0, 0, 52, 20 
0.000000, 40, 0, 0, 0, 0, 53, 20 
0.000000, 42, 0, 0, 0, 0, 53, 21 
0.000000, 42, 0, 0, 0, 0, 54, 21 
0.000000, 42, 0, 0, 0, 0, 55, 21 
0.000000, 42, 0, 0, 0, 0, 56, 21 
0.000000, 42, 0, 0, 0, 0, 57, 21 
0.000000, 44, 0, 0, 0, 0, 57, 22 
0.000000, 44, 0, 0, 0, 0, 58, 22 
0.000000, 46, 0, 0, 0, 0, 58, 23 
0.000000, 46, 0, 0, 0, 0, 59, 23 
0.000000, 46, 0, 0, 0, 0, 60, 23 
0.000000, 46, 0, 0, 0, 0, 61, 23 
0.000000, 46, 0, 0, 0, 0, 62, 23 
0.000000, 48, 0, 0, 0, 0, 62, 24 
0.000000, 48, 0, 0, 0, 0, 63, 24 
0.000000, 50, 0, 0, 0, 0, 63, 25 
0.000000, 50, 0, 0, 0, 0, 64, 25 
0.000000, 50, 0, 0, 0, 0, 65, 25 
0.000000, 52, 0, 0, 0, 0, 65, 26 
0.000000, 52, 0, 0, 0, 0, 66, 26 
0.000000, 54, 0, 0, 0, 0, 66, 27 
0.000000, 54, 0, 0, 0, 0, 67, 27 
0.000000, 54, 0, 0, 0, 0, 68, 27 
0.000000, 54, 0, 0, 0, 0, 69, 27 
0.000000, 56, 0, 0, 0, 0, 69, 28 
0.000000, 56, 0, 0, 0, 0, 70, 28 
0.000000, 56, 0, 0, 0, 0, 71, 28 
0.000000, 58, 0, 0, 0, 0, 71, 29 
0.000000, 58, 0, 0, 0, 0, 72, 29 
0.000000, 58, 0, 0, 0, 0, 73, 29 
0.000000, 60, 0, 0, 0, 0, 73, 30 
0.000000, 60, 0, 0, 0, 0, 74, 30 
0.000000, 62, 0, 0, 0, 0, 74, 31 
0.000000, 62, 0, 0, 0, 0, 75, 31 
0.000000, 62, 0, 0, 0, 0, 76, 31 
0.000000, 62, 0, 0, 0, 0, 77, 31 
0.000000, 62, 0, 0, 0, 0, 78, 31 
0.000000, 62, 0, 0, 0, 0, 79, 31 
0.000000, 62, 0, 0, 0, 0, 80, 31 
0.000000, 64, 0, 0, 0, 0, 80, 32 
0.000000, 64, 0, 0, 0, 0, 81, 32 
0.000000, 64, 0, 0, 0, 0, 82, 32 
0.000000, 66, 0, 0, 0, 0, 82, 33 
0.000000, 66, 0, 0, 0, 0, 83, 33 
0.000000, 66, 0, 0, 0, 0, 84, 33 
0.000000, 66, 0, 0, 0, 0, 85, 33 
0.000000, 66, 0, 0, 0, 0, 86, 33 
