Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 0, 0, 0, 0, 0, 2, 0 
0.000000, 0, 0, 0, 0, 0, 3, 0 
0.000000, 2, 0, 0, 0, 0, 3, 1 
0.000000, 2, 0, 0, 0, 0, 4, 1 
0.000000, 4, 0, 0, 0, 0, 4, 2 
0.000000, 4, 0, 0, 0, 0, 5, 2 
0.000000, 4, 0, 0, 0, 0, 6, 2 
0.000000, 6, 0, 0, 0, 0, 6, 3 
0.000000, 6, 0, 0, 0, 0, 7, 3 
0.000000, 8, 0, 0, 0, 0, 7, 4 
0.000000, 8, 0, 0, 0, 0, 8, 4 
0.000000, 10, 0, 0, 0, 0, 8, 5 
0.000000, 10, 0, 0, 0, 0, 9, 5 
0.000000, 10, 0, 0, 0, 0, 10, 5 
0.000000, 12, 0, 0, 0, 0, 10, 6 
0.000000, 12, 0, 0, 0, 0, 11, 6 
0.000000, 14, 0, 0, 0, 0, 11, 7 
0.000000, 14, 0, 0, 0, 0, 12, 7 
0.000000, 16, 0, 0, 0, 0, 12, 8 
0.000000, 16, 0, 0, 0, 0, 13, 8 
0.000000, 18, 0, 0, 0, 0, 13, 9 
0.000000, 18, 0, 0, 0, 0, 14, 9 
0.000000, 20, 0, 0, 0, 0, 14, 10 
0.000000, 20, 0, 0, 0, 0, 15, 10 
0.000000, 22, 0, 0, 0, 0, 15, 11 
0.000000, 22, 0, 0, 0, 0, 16, 11 
0.000000, 22, 0, 0, 0, 0, 17, 11 
0.000000, 22, 0, 0, 0, 0, 18, 11 
0.000000, 22, 0, 0, 0, 0, 19, 11 
0.000000, 24, 0, 0, 0, 0, 19, 12 
0.000000, 24, 0, 0, 0, 0, 20, 12 
0.000000, 24, 0, 0, 0, 0, 21, 12 
0.000000, 26, 0, 0, 0, 0, 21, 13 
0.000000, 26, 0, 0, 0, 0, 22, 13 
0.000000, 28, 0, 0, 0, 0, 22, 14 
0.000000, 28, 0, 0, 0, 0, 23, 14 
0.000000, 30, 0, 0, 0, 0, 23, 15 
0.000000, 30, 0, 0, 0, 0, 24, 15 
0.000000, 30, 0, 0, 0, 0, 25, 15 
0.000000, 32, 0, 0, 0, 0, 25, 16 
0.000000, 32, 0, 0, 0, 0, 26, 16 
0.000000, 34, 0, 0, 0, 0, 26, 17 
0.000000, 34, 0, 0, 0, 0, 27, 17 
0.000000, 34, 0, 0, 0, 0, 28, 17 
0.000000, 36, 0, 0, 0, 0, 28, 18 
0.000000, 36, 0, 0, 0, 0, 29, 18 
0.000000, 36, 0, 0, 0, 0, 30, 18 
0.000000, 36, 0, 0, 0, 0, 31, 18 
0.000000, 38, 0, 0, 0, 0, 31, 19 
0.000000, 38, 0, 0, 0, 0, 32, 19 
0.000000, 40, 0, 0, 0, 0, 32, 20 
0.000000, 40, 0, 0, 0, 0, 33, 20 
0.000000, 42, 0, 0, 0, 0, 33, 21 
0.000000, 42, 0, 0, 0, 0, 34, 21 
0.000000, 44, 0, 0, 0, 0, 34, 22 
0.000000, 44, 0, 0, 0, 0, 35, 22 
0.000000, 46, 0, 0, 0, 0, 35, 23 
0.000000, 46, 0, 0, 0, 0, 36, 23 
0.000000, 48, 0, 0, 0, 0, 36, 24 
0.000000, 48, 0, 0, 0, 0, 37, 24 
0.000000, 50, 0, 0, 0, 0, 37, 25 
0.000000, 50, 0, 0, 0, 0, 38, 25 
0.000000, 52, 0, 0, 0, 0, 38, 26 
0.000000, 52, 0, 0, 0, 0, 39, 26 
0.000000, 54, 0, 0, 0, 0, 39, 27 
0.000000, 54, 0, 0, 0, 0, 40, 27 
0.000000, 56, 0, 0, 0, 0, 40, 28 
0.000000, 56, 0, 0, 0, 0, 41, 28 
0.000000, 58, 0, 0, 0, 0, 41, 29 
0.000000, 58, 0, 0, 0, 0, 42, 29 
0.000000, 58, 0, 0, 0, 0, 43, 29 
0.000000, 60, 0, 0, 0, 0, 43, 30 
0.000000, 60, 0, 0, 0, 0, 44, 30 
0.000000, 62, 0, 0, 0, 0, 44, 31 
0.000000, 62, 0, 0, 0, 0, 45, 31 
0.000000, 62, 0, 0, 0, 0, 46, 31 
0.000000, 64, 0, 0, 0, 0, 46, 32 
0.000000, 64, 0, 0, 0, 0, 47, 32 
0.000000, 64, 0, 0, 0, 0, 48, 32 
0.000000, 66, 0, 0, 0, 0, 48, 33 
0.000000, 66, 0, 0, 0, 0, 49, 33 
0.000000, 68, 0, 0, 0, 0, 49, 34 
0.000000, 68, 0, 0, 0, 0, 50, 34 
0.000000, 68, 0, 0, 0, 0, 51, 34 
0.000000, 68, 0, 0, 0, 0, 52, 34 
0.000000, 68, 0, 0, 0, 0, 53, 34 
0.000000, 70, 0, 0, 0, 0, 53, 35 
0.000000, 70, 0, 0, 0, 0, 54, 35 
0.000000, 72, 0, 0, 0, 0, 54, 36 
0.000000, 72, 0, 0, 0, 0, 55, 36 
0.000000, 74, 0, 0, 0, 0, 55, 37 
0.000000, 74, 0, 0, 0, 0, 56, 37 
0.000000, 76, 0, 0, 0, 0, 56, 38 
0.000000, 76, 0, 0, 0, 0, 57, 38 
0.000000, 78, 0, 0, 0, 0, 57, 39 
0.000000, 78, 0, 0, 0, 0, 58, 39 
0.000000, 80, 0, 0, 0, 0, 58, 40 
0.000000, 80, 0, 0, 0, 0, 59, 40 
0.000000, 80, 0, 0, 0, 0, 60, 40 
0.000000, 82, 0, 0, 0, 0, 60, 41 
0.000000, 81, 1, 0, 0, 1, 60, 41 
0.000000, 81, 1, 0, 0, 1, 61, 41 
0.000000, 83, 1, 0, 0, 1, 61, 42 
0.000000, 83, 1, 0, 0, 1, 62, 42 
0.000000, 85, 1, 0, 0, 1, 62, 43 
0.000000, 85, 1, 0, 0, 1, 63, 43 
0.000000, 87, 1, 0, 0, 1, 63, 44 
0.000000, 87, 1, 0, 0, 1, 64, 44 
0.000000, 87, 1, 0, 0, 1, 65, 44 
0.000000, 89, 1, 0, 0, 1, 65, 45 
0.000000, 89, 1, 0, 0, 1, 66, 45 
0.000000, 91, 1, 0, 0, 1, 66, 46 
0.000000, 91, 1, 0, 0, 1, 67, 46 
0.000000, 93, 1, 0, 0, 1, 67, 47 
0.000000, 93, 1, 0, 0, 1, 68, 47 
0.000000, 95, 1, 0, 0, 1, 68, 48 
0.000000, 95, 1, 0, 0, 1, 69, 48 
0.000000, 97, 1, 0, 0, 1, 69, 49 
